Dates;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME
11/27/2017;1018.49;1018.49;379812526;;13366.86;18646504;10063.1;10063.1;200348507
11/28/2017;1026.37;1026.37;270365007;;13366.86;18646504;10144.4;10144.4;175216153
11/29/2017;1038.53;1038.53;356861223;;13366.86;18646504;10267.7;10267.7;278035171
11/30/2017;1033.04;1033.04;656645824;;13366.86;18646504;10211;10211;453902022
12/01/2017;1020.37;1020.37;549371233;;13366.86;18646504;10085;10085;369071705
12/04/2017;1032.14;1032.14;362062574;;13366.86;18646504;10208.6;10208.6;271935202
12/05/2017;1032.62;1032.62;517684369;;13366.86;18646504;10211.3;10211.3;310410628
12/06/2017;1029.56;1029.56;353699937;;13366.86;18646504;10184;10184;272267469
12/07/2017;1036.89;1036.89;451518388;;13366.86;18646504;10262.6;10262.6;374503253
12/08/2017;1042.4;1042.4;295898151;;13366.86;18646504;10321.1;10321.1;239830342
12/11/2017;1041.05;1041.05;272535424;;13366.86;18646504;10306.9;10306.9;186455255
12/12/2017;1039.65;1039.65;741071874;;13366.86;18646504;10288.3;10288.3;616008694
12/13/2017;1036.49;1036.49;390722565;;13366.86;18646504;10260.5;10260.5;297818899
12/14/2017;1028.24;1028.24;451369161;;13366.86;18646504;10176.5;10176.5;359746615
12/15/2017;1026.46;1026.46;683843754;;13366.86;18646504;10150.4;10150.4;597234673
12/18/2017;1035.9;1035.9;764235894;;13366.86;18646504;10244.1;10244.1;267372893
12/19/2017;1034.75;1034.75;307602228;;13366.86;18646504;10234.3;10234.3;224215623
12/20/2017;1032.16;1032.16;355705792;;13366.86;18646504;10207.7;10207.7;281390099
12/21/2017;1041.66;1041.66;292386195;;13366.86;18646504;10304.6;10304.6;218440337
12/22/2017;1028.98;1028.98;475655953;;13366.86;18646504;10182;10182;166941017
12/25/2017;1028.98;1028.98;475655953;;13366.86;18646504;10182;10182;166941017
12/26/2017;1028.98;1028.98;475655953;;13366.86;18646504;10182;10182;166941017
12/27/2017;1026.92;1026.92;428796245;;13366.86;18646504;10165.2;10165.2;110573752
12/28/2017;1019.98;1019.98;298452808;;13366.86;18646504;10093.1;10093.1;103609522
12/29/2017;1015.17;1015.17;550565494;;13366.86;18646504;10043.9;10043.9;138627674
01/01/2018;1015.17;1015.17;550565494;;13366.86;18646504;10043.9;10043.9;138627674
01/02/2018;1017.82;1017.82;391509280;;13366.86;18646504;10079.1;10079.1;185947702
01/03/2018;1021.28;1021.28;291742785;;13366.86;18646504;10116;10116;194636658
01/04/2018;1042.24;1042.24;430788385;;13366.86;18646504;10314.4;10314.4;266574515
01/05/2018;1051.38;1051.38;359443338;;13366.86;18646504;10411.4;10411.4;168645031
01/08/2018;1050.35;1050.35;1246504478;;13366.86;18646504;10398.4;10398.4;156621198
01/09/2018;1052.92;1052.92;794354637;;13366.86;18646504;10426.5;10426.5;157310367
01/10/2018;1054.72;1054.72;593691451;;13366.86;18646504;10428.3;10428.3;277667097
01/11/2018;1055.49;1055.49;595730089;;13366.86;18646504;10435.2;10435.2;242167326
01/12/2018;1058.15;1058.15;923082139;;13366.86;18646504;10462.4;10462.4;183753167
01/15/2018;1059.15;1059.15;619085133;;13366.86;18646504;10467.2;10467.2;253386293
01/16/2018;1064.88;1064.88;625527456;;13366.86;18646504;10520.4;10520.4;276726301
